id,for_user_id,round_id,item,idea_content,rater1,rater2,rater3,rater4
71267,P3oBZCkA,1,paperclip,poking end of smalll objects to get them out of cracks,2,2,2,1
71268,p6GZwwsg,1,paperclip,hold paper together,1,1,1,1
71269,p6GZwwsg,1,paperclip,put paper together,2,1,1,1
71270,p6GZwwsg,1,paperclip,bubble gum remover,4,5,4,3
71271,p6GZwwsg,1,paperclip,Graffiti on plastic scratch tool,3,4,2,3
71272,PaK7pL8a,1,paperclip,hold papers together,1,1,1,1
71273,PaK7pL8a,1,paperclip,use to hang christmas tree ornaments,2,3,1,2
71274,pD79KXDl,1,paperclip,to pick locks,2,3,1,2
71275,pD79KXDl,1,paperclip,to hold papers together,1,1,1,1
71276,pD79KXDl,1,paperclip,make art,2,4,2,1
71277,pD79KXDl,1,paperclip,throw at people,2,3,2,1
71278,pD79KXDl,1,paperclip,to hold your hair back,2,3,2,2
71279,pD79KXDl,1,paperclip,to hold a button closed,2,4,2,2
71280,pD79KXDl,1,paperclip,use as a bookmark,1,3,2,2
71281,PeidosaO,1,paperclip,to hold together a necklace,2,2,1,2
71282,PeidosaO,1,paperclip,to unhook and scrape the ground around flowers,3,4,2,2
71283,PeidosaO,1,paperclip,to clean the window sill,2,4,2,2
71289,PMZgifGA,1,paperclip,to put papers together,1,1,1,1
71290,PMZgifGA,1,paperclip,To hold folders closed,1,2,1,1
71291,PMZgifGA,1,paperclip,To use for art projects,2,4,2,2
71292,PMZgifGA,1,paperclip,To use to organize work projects,1,2,1,2
71293,Pz7sXT3I,1,paperclip,used to hold papers together,1,1,1,1
71294,Pz7sXT3I,1,paperclip,straightened out used to open stubborn locks,3,3,1,1
71295,Pz7sXT3I,1,paperclip,used to hold hair back,3,3,2,2
71296,qZwO9maC,1,paperclip,Stack paper together,1,1,1,1
71297,qZwO9maC,1,paperclip,Pick a lock,2,3,1,2
71298,qZwO9maC,1,paperclip,Poke someone,2,3,2,2
71299,qZwO9maC,1,paperclip,Poke the tiny reset button on the back of a router,2,4,2,2
71300,qZwO9maC,1,paperclip,Chewed on by a baby,4,3,2,1
71301,R0U9X8AP,1,paperclip,open sim card on iPhone,2,4,2,3
71302,R0U9X8AP,1,paperclip,holding paper together,1,1,1,1
71303,R0U9X8AP,1,paperclip,picking lock,2,3,1,2
71304,r239i5kp,1,paperclip,Keep papers together,1,1,1,1
71305,r239i5kp,1,paperclip,poke a hole through something,2,2,2,1
71306,r239i5kp,1,paperclip,make a necklace,4,2,1,2
71307,RF5YP927,1,paperclip,used in cello tape to prevent sticking,5,5,4,3
71308,RF5YP927,1,paperclip,to clip plastic bag,2,3,1,2
71309,rG6gvMfs,1,paperclip,light switch,3,3,4,2
71310,rG6gvMfs,1,paperclip,ear ring,2,2,2,2
71311,Rl8IcXro,1,paperclip,necklace,4,2,1,2
71312,Rl8IcXro,1,paperclip,ornament hanger,4,3,1,2
71313,Rl8IcXro,1,paperclip,blister popper,3,2,4,2
71314,Rl8IcXro,1,paperclip,bracelet ,4,3,2,2
71315,Rl8IcXro,1,paperclip,Handcuff key,5,4,1,2
71316,RnAQze77,1,paperclip,Paperclip,1,1,1,1
71317,RnAQze77,1,paperclip,Face cleaner,1,1,3,1
71318,RnAQze77,1,paperclip,toothpick,1,4,1,2
71319,RnAQze77,1,paperclip,a connection in a circuit ,4,5,4,3
71320,RnAQze77,1,paperclip,hair tie ,4,3,2,2
71321,RnAQze77,1,paperclip,ornimate holder,4,3,1,2
71322,RnAQze77,1,paperclip,cookie,1,1,3,1
71323,RqMKS495,1,paperclip,bookmark,1,3,2,1
71324,RqMKS495,1,paperclip,money clip,1,3,1,2
71325,RqMKS495,1,paperclip,pick locks,2,3,1,2
71326,RqMKS495,1,paperclip,guitar pick,4,5,3,3
71330,RW7306rQ,1,paperclip,combining documents,1,1,1,1
71331,RW7306rQ,1,paperclip,picking teeth,2,4,1,2
71332,RW7306rQ,1,paperclip,cleaning smoking pipes,2,3,2,2
71333,RW7306rQ,1,paperclip,temporary fix for broken pants buttons,2,3,2,2
71334,RW7306rQ,1,paperclip,making jewelry ,2,2,1,1
71335,s01B0XS8,1,paperclip,bend it as a finger ring ,2,2,2,2
71336,s01B0XS8,1,paperclip,use as an earring,2,2,2,2
71337,s01B0XS8,1,paperclip,connect many of them as a necklace,2,2,1,2
71338,s01B0XS8,1,paperclip,straighten an use as a letter opener,2,5,2,2
71339,s01B0XS8,1,paperclip,use as a toothpick,1,4,2,2
71340,s01B0XS8,1,paperclip,you dont have tape put a paper clip on an envelope (if for some reason it wont seal),4,4,1,3
71341,S3kVSz67,1,paperclip,Hold papers together.,1,1,1,1
71342,S3kVSz67,1,paperclip,Floatation device,4,4,2,1
71343,S3kVSz67,1,paperclip,Hold a string to a balloon,2,3,2,2
71344,S3kVSz67,1,paperclip,Hold pants together in place of a missing button,2,3,1,2
71345,S3kVSz67,1,paperclip,Seal a bag of chips,1,4,1,2
71346,S3kVSz67,1,paperclip,Magnet,2,4,3,2
71347,s5l4YzV3,1,paperclip,hold papers together,1,1,1,1
71348,s5l4YzV3,1,paperclip,make free phone calls at old phone booths,5,5,5,5
71349,s5l4YzV3,1,paperclip,stick in a circuit in car to make engine light turn on,3,5,3,3
71350,s5l4YzV3,1,paperclip,use to puncture items,2,3,2,2
71351,s9s2shYZ,1,paperclip,hold paper together,1,1,1,1
71352,s9s2shYZ,1,paperclip,dig wax out of ear,2,4,2,2
71353,s9s2shYZ,1,paperclip,pick a lock,2,3,1,2
71354,s9s2shYZ,1,paperclip,use it as a tie to hold something together,1,4,2,1
71355,Sf3Ci2rQ,1,paperclip,to join paper,1,1,1,1
71356,Sf3Ci2rQ,1,paperclip,to open a door,2,3,1,2
71357,Sf3Ci2rQ,1,paperclip,to reset a toy,2,4,2,2
71358,Sf3Ci2rQ,1,paperclip,to clean deep edges,2,4,2,2
71359,SGoXL6xi,1,paperclip,clip papers together,1,1,1,1
71360,SGoXL6xi,1,paperclip,use as hook,2,3,2,2
71361,SGoXL6xi,1,paperclip,use to press small button,2,4,2,2
71362,SGoXL6xi,1,paperclip,use to open keychain,2,4,2,2
71363,Sp2k68mD,1,paperclip,ornament holder,2,3,1,2
71364,Sp2k68mD,1,paperclip,picture hanger,2,3,1,2
71365,Sp2k68mD,1,paperclip,bag closer,1,4,1,1
71366,Sp2k68mD,1,paperclip,clean out fingernails,2,3,2,2
71367,Sp2k68mD,1,paperclip,scratch your name onto something,2,4,2,2
71368,Sp2k68mD,1,paperclip,make into jewlery,2,2,1,1
71369,Sp2k68mD,1,paperclip,art sculture,2,4,2,2
71370,SVFD8luX,1,paperclip,hold paper together,1,1,1,1
71371,SVFD8luX,1,paperclip,use in hair as a clip,3,3,2,2
71372,SVFD8luX,1,paperclip,unbend it and make a bracelet,4,2,1,2
71373,SVFD8luX,1,paperclip,unbend it and make it a useful tool,1,1,1,1
71374,SVFD8luX,1,paperclip,unbend it and make a weeapon,1,2,2,1
71375,T7n32j0J,1,paperclip,attach papers,1,1,1,1
71376,T7n32j0J,1,paperclip,earrings,2,2,2,2
71377,T7n32j0J,1,paperclip,dig out something small,2,4,2,2
71378,T7n32j0J,1,paperclip,lay on desk,1,1,1,1
71379,T7n32j0J,1,paperclip,ornaments,2,3,1,1
71380,T7n32j0J,1,paperclip,attach other paperclips to and make a chain,3,2,1,2
71381,T7n32j0J,1,paperclip,fiddle with,1,3,2,1
71382,T7PsWT76,1,paperclip,picking locks,2,3,1,2
71383,T7PsWT76,1,paperclip,holding sheets of paper together,1,1,1,1
71384,T7PsWT76,1,paperclip,used to conduct electricity for some charging,2,4,2,2
71385,T7PsWT76,1,paperclip,cleaning your teeth like a toothpick,2,3,2,2
71386,T7PsWT76,1,paperclip,artwork when used with hundreds of them,2,4,2,2
71387,t7SqCvg4,1,paperclip,christmas ornament hanger,2,3,1,2
71388,t7SqCvg4,1,paperclip,chip bag closure,1,4,1,2
71389,t7SqCvg4,1,paperclip,spray bottle unclogger,2,4,2,2
71390,t7SqCvg4,1,paperclip,eye glass repair,2,5,2,2
71391,t7SqCvg4,1,paperclip,belt repair,2,3,2,2
71392,t8r41bz3,1,paperclip,Small hole cleaner,2,3,2,1
71393,t8r41bz3,1,paperclip,Reset button enabler on electronics,5,4,2,2
71394,t8r41bz3,1,paperclip,Hole puncher,2,2,2,1
71395,t8r41bz3,1,paperclip,Toy,3,3,1,1
71396,t8r41bz3,1,paperclip,Decoration,2,3,1,1
71397,Tpv6iUU1,1,paperclip,Earring,2,2,2,2
71398,Tpv6iUU1,1,paperclip,photo holder,2,3,2,2
71399,Tpv6iUU1,1,paperclip,roach clip,3,5,1,2
71400,Tpv6iUU1,1,paperclip,quick fix when a button breaks,2,5,2,2
71401,Tpv6iUU1,1,paperclip,pipe poker,2,4,1,2
71402,Tpv6iUU1,1,paperclip,use to get hard to reach areas,2,5,2,2
71403,Tpv6iUU1,1,paperclip,eye glass repair,2,5,2,2
71404,tt22103X,1,paperclip,Ear scratcher,1,4,2,1
71405,tt22103X,1,paperclip,Reset electronic device,5,4,2,2
71406,tt22103X,1,paperclip,Wire together a broken item,4,3,2,2
71407,tt22103X,1,paperclip,Create a mini-sculpture,5,4,2,2
71408,tt22103X,1,paperclip,Poke a hole in something,2,2,2,1
71409,Tz3xw8MP,1,paperclip,holding pages together,1,1,1,1
71410,Tz3xw8MP,1,paperclip,scraping tool,2,4,2,2
71411,Tz3xw8MP,1,paperclip,magnetize it,2,4,3,2
71412,Tz3xw8MP,1,paperclip,sculpting tool,2,4,2,2
71413,Tz3xw8MP,1,paperclip,sculpting material,2,4,2,2
71414,Tz3xw8MP,1,paperclip,hair pin,2,3,2,2
71415,Tz3xw8MP,1,paperclip,earring,2,2,2,2
71416,Tz3xw8MP,1,paperclip,ornament holder,2,3,1,2
71417,Tz3xw8MP,1,paperclip,clasp,1,3,2,1
71418,Tz3xw8MP,1,paperclip,button press,2,3,2,2
71419,Tz3xw8MP,1,paperclip,circuit component,2,4,3,2
71420,U4KevCk0,1,paperclip,hook,4,4,1,1
71421,U4KevCk0,1,paperclip,pin,2,2,2,1
71422,U4KevCk0,1,paperclip,attaching string,1,1,1,1
71423,U4KevCk0,1,paperclip,button repair,4,3,2,1
71424,U4KevCk0,1,paperclip,antenna,4,2,3,2
71425,U4KevCk0,1,paperclip,scratching tool,2,3,3,1
71426,UBn73eP3,1,paperclip,As a hair clip,2,3,2,2
71427,UBn73eP3,1,paperclip,to open a lock,2,3,1,2
71428,UBn73eP3,1,paperclip,as a weapon,2,5,2,2
71429,UBn73eP3,1,paperclip,to scratch off paint,3,4,3,2
71430,UBn73eP3,1,paperclip,keep flowers bundled,2,2,4,2
71431,UBn73eP3,1,paperclip,use to keep a shirt closed.,3,3,2,2
71432,uirMt5sS,1,paperclip,Weapon,1,2,2,1
71433,uirMt5sS,1,paperclip,Construction Material,2,3,3,1
71434,uirMt5sS,1,paperclip,Lock pick tool,3,3,1,2
71435,uirMt5sS,1,paperclip,multi-purpose tool,3,2,2,1
71436,uirMt5sS,1,paperclip,holding papers together,1,1,1,1
71437,uirSLy6r,1,paperclip,Bond Paper,1,1,1,1
71438,uirSLy6r,1,paperclip,Pick Lock,2,3,1,2
71439,uirSLy6r,1,paperclip,Pick FIngernails,2,4,2,2
71440,uirSLy6r,1,paperclip,Recycle,4,5,3,1
71441,uirSLy6r,1,paperclip,Throw at someone,2,3,2,1
71442,uirSLy6r,1,paperclip,Make a Bracelet,2,2,1,2
71443,uirSLy6r,1,paperclip,Make a necklace,2,2,1,2
71444,uoqxFua9,1,paperclip,Hold papers together,1,1,1,1
71445,uoqxFua9,1,paperclip,paper clip necklace,4,2,1,1
71446,uoqxFua9,1,paperclip,pick a lock,3,3,1,2
71447,uoqxFua9,1,paperclip,save your place in a book,1,4,2,1
71448,UUCR5rl5,1,paperclip,earring,4,3,2,2
71449,UUCR5rl5,1,paperclip,keyholder,4,4,1,1
71450,UUCR5rl5,1,paperclip,tool for computer,4,2,1,1
71451,UUCR5rl5,1,paperclip,artwork,3,4,2,1
71452,UUCR5rl5,1,paperclip,minature sign holder,2,2,3,2
71453,UUCR5rl5,1,paperclip,toothpick,1,4,1,2
71454,UUCR5rl5,1,paperclip,bookmark,1,4,2,1
71455,UUCR5rl5,1,paperclip,ring,4,3,2,2
71456,UUuMg7dW,1,paperclip,Hold paper together,1,1,1,1
71457,UUuMg7dW,1,paperclip,Get things out of a small place,2,4,2,2
71458,UUuMg7dW,1,paperclip,Fold it in different ways for fun,2,4,2,1
71459,UUuMg7dW,1,paperclip,Bind papers together not permanently,1,1,1,1
71467,v1f48OH2,1,paperclip,Bind paper together,1,1,1,1
71468,v1f48OH2,1,paperclip,Separate different objects,1,1,1,1
71469,v1f48OH2,1,paperclip,Organize different items together,1,2,1,1
71470,v1f48OH2,1,paperclip,Form a chain,2,2,1,1
71471,v1f48OH2,1,paperclip,Hold clothing together or closed,2,3,1,2
71472,v1f48OH2,1,paperclip,Can be used to scrape out small crevices,2,4,2,2
71473,V453P9LD,1,paperclip,cuticle pusher,2,4,2,2
71474,V453P9LD,1,paperclip,fingernail cleaner,2,4,2,2
71475,V453P9LD,1,paperclip,picture hanger,2,3,1,2
71476,V453P9LD,1,paperclip,knife,2,5,2,2
71477,V453P9LD,1,paperclip,hair clip,2,3,2,2
71478,V453P9LD,1,paperclip,tack,2,4,2,2
71479,V8mxLJpC,1,paperclip,to hold ornaments,1,1,1,2
71480,V8mxLJpC,1,paperclip,To use as a barrett,2,3,2,2
71481,V8mxLJpC,1,paperclip,to make a chain,2,2,1,2
71482,V8mxLJpC,1,paperclip,use to open a key lock,2,3,1,2
71483,V8mxLJpC,1,paperclip,make paperclip sculptures,3,5,2,2
71484,V8mxLJpC,1,paperclip,jewelry,2,2,2,1
71485,V8mxLJpC,1,paperclip,hang things with it,2,3,1,1
71486,V8mxLJpC,1,paperclip,use as a clothes pin if you lose a button,2,3,2,2
71487,V8mxLJpC,1,paperclip,Use as a utensil if you forget your fork,4,5,3,3
71488,v913q7UQ,1,paperclip,Hold papers together,1,1,1,1
71489,v913q7UQ,1,paperclip,Unfold and make shapes with paperclip,4,1,2,1
71490,v913q7UQ,1,paperclip,Dig dirt out from underneath nails,1,3,2,2
71491,v913q7UQ,1,paperclip,Pokes holes,2,2,2,1
71492,v913q7UQ,1,paperclip,Scratch initials in trees of bathroom stalls or walls,5,3,3,3
71493,Vbp87P2F,1,paperclip,to put on a paper,1,1,1,1
71494,Vbp87P2F,1,paperclip,for a folder,1,1,1,1
71495,Vbp87P2F,1,paperclip,to hold a book page,1,4,1,1
71496,vC4vj6hv,1,paperclip,use it  to pick locks,2,3,1,2
71497,vC4vj6hv,1,paperclip,hair pin,2,3,2,2
71499,vr0PJxJh,1,paperclip,To hold plastic bags together,1,3,1,1
71500,vr0PJxJh,1,paperclip,to hang a flowering plant from a ceiling,4,4,2,2
71501,vr0PJxJh,1,paperclip,To make a necklace ,4,2,1,2
71502,vr0PJxJh,1,paperclip,to make indentation of a surface,4,3,2,1
71503,vr0PJxJh,1,paperclip,to connect rubber bands,3,2,1,2
71504,vr0PJxJh,1,paperclip,To clip together two credit cards,2,2,1,2
71505,vr0PJxJh,1,paperclip,To hang pictures,4,4,1,2
71506,vr0PJxJh,1,paperclip,to floss teeth,1,3,2,2
71507,vr0PJxJh,1,paperclip,to stratch paper,2,3,2,1
71508,vr0PJxJh,1,paperclip,to paint ,4,3,2,1
71509,VRjUpNjw,1,paperclip,Hair clip,3,3,2,2
71510,VRjUpNjw,1,paperclip,Hang pictures,4,3,1,2
71511,VRjUpNjw,1,paperclip,make a chandelier,5,3,3,2
71512,VRjUpNjw,1,paperclip,make a necklace,4,2,1,2
71513,VRjUpNjw,1,paperclip,use as a key ring,4,3,1,2
71514,VRjUpNjw,1,paperclip,toothpick,1,4,1,2
71515,vWx8G5y2,1,paperclip,Put papers together,1,1,1,1
71516,vWx8G5y2,1,paperclip,Build a chain,2,2,1,2
71517,vWx8G5y2,1,paperclip,Clean your fingernails,2,3,2,2
71518,vWx8G5y2,1,paperclip,Pick up a piece of paper with the end,3,4,2,2
71519,vWx8G5y2,1,paperclip,Make a necklace,2,2,1,2
71520,vWx8G5y2,1,paperclip,Make a bracelet,2,2,1,2
71526,w3Pi76uS,1,paperclip,hold papers together,1,1,1,1
71527,w3Pi76uS,1,paperclip,pick dirt from under fingernails,2,4,2,2
71528,w3Pi76uS,1,paperclip,make a chain,2,2,1,1
71529,w3Pi76uS,1,paperclip,fit into small spaces in order to unlodge things,2,4,2,2
71530,w3Pi76uS,1,paperclip,make into ring,2,2,2,2
71531,w3Pi76uS,1,paperclip,use as zipper pull for broken zipper,2,4,2,2
71532,w3Pi76uS,1,paperclip,use to pry something open,2,4,2,2
71533,w3Pi76uS,1,paperclip,use unlock door,2,3,1,2
71534,w4r5kjlA,1,paperclip,Open a lock,2,3,1,2
71535,w4r5kjlA,1,paperclip,scratch a name or word into something,2,4,2,2
71536,w4r5kjlA,1,paperclip,make a necklace,2,2,1,2
71537,w4r5kjlA,1,paperclip,make a bracelet,2,2,1,2
71538,w4r5kjlA,1,paperclip,poke a hole into something,2,3,2,1
71539,w4r5kjlA,1,paperclip,create a chain,2,2,1,1
71540,w4r5kjlA,1,paperclip,paper holder (thro,1,1,1,1
71542,W8K1dDJu,1,paperclip,pick a lock,3,3,1,2
71543,W8K1dDJu,1,paperclip,bend into a corkscrew,3,3,3,2
71544,W8K1dDJu,1,paperclip,use to pick in a tiny hole,2,2,2,1
71545,W8K1dDJu,1,paperclip,use to spread cells on plates in a microbiology lab,5,5,5,4
71546,W8K1dDJu,1,paperclip,use to attach jewelry instead of a clasp,4,2,2,2
71547,W8K1dDJu,1,paperclip,use as an earring ,4,3,2,2
71548,W8K1dDJu,1,paperclip,stir things,2,5,2,1
71549,WEM1cAry,1,paperclip,pick a lock,3,3,1,2
71550,WEM1cAry,1,paperclip,use it as a bread tie,4,3,2,2
71551,WEM1cAry,1,paperclip,use it to poke small buttons like reset buttons,5,4,2,2
71552,WEM1cAry,1,paperclip,use it to bind papers together,1,1,1,1
71553,wJ77G1q1,1,paperclip,pin,2,3,2,1
71554,wJ77G1q1,1,paperclip,key,2,3,1,2
71555,wJ77G1q1,1,paperclip,metal tie,2,3,3,3
71556,wJ77G1q1,1,paperclip,craft jewelry,2,2,2,2
71557,wJ77G1q1,1,paperclip,connector,2,4,1,1
71558,wl41F5Rd,1,paperclip,hold papers,1,1,1,1
71559,wl41F5Rd,1,paperclip,iv bag holder/hanger,5,4,4,3
71560,wl41F5Rd,1,paperclip,lock pick,2,3,1,2
71561,wl41F5Rd,1,paperclip,play dough cutting tool,3,5,3,3
71562,wl41F5Rd,1,paperclip,wire when straights,2,4,2,2
71563,wl41F5Rd,1,paperclip,battery connector in a pinch,2,4,3,3
71564,wl41F5Rd,1,paperclip,hair accessory,2,3,2,2
71565,wl41F5Rd,1,paperclip,cake doneness tester,3,4,2,3
71566,wl41F5Rd,1,paperclip,artand craft object,2,4,2,2
71567,wl41F5Rd,1,paperclip,fastener for string ends,1,3,2,1
71568,wl41F5Rd,1,paperclip,paper airplane weight ,2,4,3,3
71569,ww8QYGoO,1,paperclip,fasten pants,2,3,2,2
71570,ww8QYGoO,1,paperclip,make holes for crafts,2,3,2,2
71571,ww8QYGoO,1,paperclip,hold photos,1,1,1,2
71572,ww8QYGoO,1,paperclip,hanging items,2,3,1,1
71573,ww8QYGoO,1,paperclip,jewlry/pendant,2,2,2,1
71574,ww8QYGoO,1,paperclip,tree ornament hook,2,3,1,2
71575,ww8QYGoO,1,paperclip,chip clip,2,4,1,2
71576,WzURBE7G,1,paperclip,Hold paperwork together,1,1,1,1
71577,WzURBE7G,1,paperclip,Bookmark,1,3,2,1
71578,WzURBE7G,1,paperclip,Create paperclip jewelry,2,2,2,2
71579,WzURBE7G,1,paperclip,Quick fix for a slipping zipper,1,5,2,2
71580,WzURBE7G,1,paperclip,Press small reset buttons,2,4,2,2
71587,xW7eohB9,1,paperclip,"Unlock a lock, ",2,3,1,2
71588,xW7eohB9,1,paperclip,Poke a whole in something,2,3,2,1
71589,xW7eohB9,1,paperclip,"clean gunk out of a crack, ",2,3,2,2
71590,xW7eohB9,1,paperclip,"restart an electronic, ",2,4,2,2
71591,xW7eohB9,1,paperclip,"thread paper together,",2,1,3,1
71601,Y25HD9n2,1,paperclip,Hold paper,1,1,1,1
71602,Y25HD9n2,1,paperclip,clean under nails,2,3,2,2
71603,Y25HD9n2,1,paperclip,turn into magnates,4,2,2,2
71604,Y25HD9n2,1,paperclip,make a paperclip chain,3,2,1,1
71605,Y25HD9n2,1,paperclip,open up a stuck CD draw in a computer,5,3,2,2
71606,Y25HD9n2,1,paperclip,open up a locked door knob.,3,3,1,2
71607,Y2cD7y3X,1,paperclip,bookmark,1,3,2,1
71608,Y2cD7y3X,1,paperclip,hold papers,1,1,1,1
71609,Y2cD7y3X,1,paperclip,pick a lock,2,3,1,2
71610,Y2cD7y3X,1,paperclip,makeshift flathead screwdriver,3,5,3,2
71611,Y2cD7y3X,1,paperclip,flick it into something as a game,3,3,4,2
71612,Y2cD7y3X,1,paperclip,shape it to do another task,2,3,2,1
71613,Y2cD7y3X,1,paperclip,make people with them for kids,3,3,2,2
71614,Y2cD7y3X,1,paperclip,hold pictures together,1,1,1,2
71615,y41k3650,1,paperclip,putting them together into a necklace,2,2,1,2
71616,y41k3650,1,paperclip,playing games to pass the time,3,3,2,1
71617,y41k3650,1,paperclip,putting papers together,1,1,1,1
71618,Y55OrqzC,1,paperclip,make an angel ornament,2,3,1,3
71619,Y55OrqzC,1,paperclip,make a butterly ,4,2,3,3
71620,Y55OrqzC,1,paperclip,use to unlock a door,2,3,1,2
71621,Y55OrqzC,1,paperclip,use as a hair clip,2,3,2,2
71622,Y55OrqzC,1,paperclip,use to slingshot across the room at a friend,4,5,3,3
71623,y5XIy25u,1,paperclip,Hold papers,1,1,1,1
71624,y5XIy25u,1,paperclip,dig things out of small holes,2,3,2,1
71625,y5XIy25u,1,paperclip,clean fingernails,2,3,2,2
71626,y5XIy25u,1,paperclip,hold potatoe chip bags closed,2,3,1,2
71627,y5XIy25u,1,paperclip,earrings,4,3,2,2
71628,y5XIy25u,1,paperclip,chain necklaces,4,2,1,2
71636,y89Nm2JI,1,paperclip,hold paper,1,1,1,1
71637,y89Nm2JI,1,paperclip,tooth pick,2,4,2,2
71638,y89Nm2JI,1,paperclip,ear cleaner,2,4,2,2
71639,y89Nm2JI,1,paperclip,under nail scraper,2,4,2,2
71640,y89Nm2JI,1,paperclip,hole poker,2,3,3,2
71641,y89Nm2JI,1,paperclip,bulid castle,3,3,3,2
71642,y89Nm2JI,1,paperclip,use as a pin,1,3,1,2
71643,y89Nm2JI,1,paperclip,note holder,2,3,1,1
71644,YFPUia8r,1,paperclip,hold papers together,1,1,1,1
71645,YFPUia8r,1,paperclip,Art and crafts,2,4,2,2
71646,YFPUia8r,1,paperclip,"play table football, paperclip as football",4,3,2,2
71647,yi89Nvu5,1,paperclip,To Kill someone,1,2,2,1
71648,yi89Nvu5,1,paperclip,Hold paper together,1,1,1,1
71649,yi89Nvu5,1,paperclip,Open a lock,3,3,1,2
71650,yi89Nvu5,1,paperclip,clean your nails,2,3,2,2
71651,yi89Nvu5,1,paperclip,ornament hanger,4,3,1,2
71652,yi89Nvu5,1,paperclip,paint spreader,4,4,2,2
71653,yi89Nvu5,1,paperclip,to hold a tag on an animal.,3,4,1,2
71654,zdyei4a2,1,paperclip,button,4,3,2,1
71655,zdyei4a2,1,paperclip,hair clip,3,3,2,2
71656,zdyei4a2,1,paperclip,cleaning tip,2,3,2,1
71657,zdyei4a2,1,paperclip,jewelry,4,3,2,1
71658,zdyei4a2,1,paperclip,toy,3,3,1,1
71659,zdyei4a2,1,paperclip,tie tack,2,2,2,1
71660,ZF13l8N3,1,paperclip,hook,4,4,1,1
71661,ZF13l8N3,1,paperclip,ring,4,3,2,2
71662,ZF13l8N3,1,paperclip,toy,3,3,1,1
71663,ZF13l8N3,1,paperclip,spring,4,3,4,1
71664,ZF13l8N3,1,paperclip,electric conductor,5,5,2,2
71665,ZfDzR06v,1,paperclip,To hold papers together,1,1,1,1
71666,ZfDzR06v,1,paperclip,To pick a lock,3,3,1,2
71667,ZfDzR06v,1,paperclip,To to make craft necklaces,4,2,1,2
71668,zI5OmzVB,1,paperclip,picture holder,4,4,1,2
71669,zI5OmzVB,1,paperclip,nail tip cleaner,1,3,1,2
71670,zI5OmzVB,1,paperclip,pants clip,4,3,2,2
71671,zI5OmzVB,1,paperclip,hair barrette,3,3,2,2
71672,zI5OmzVB,1,paperclip,earring,4,3,2,2
71673,zI5OmzVB,1,paperclip,ring,4,3,2,2
71674,Zkew908t,1,paperclip,antenna,4,2,3,2
71675,Zkew908t,1,paperclip,lock pick,3,3,1,2
71676,zLKWIxYM,1,paperclip,Lockpick,2,3,1,2
71677,zLKWIxYM,1,paperclip,pin,2,3,2,1
71678,zLKWIxYM,1,paperclip,ring,2,2,2,2
71679,zLKWIxYM,1,paperclip,fastener,1,3,2,1
71680,zLKWIxYM,1,paperclip,fishing hook,2,3,2,3
71681,zLKWIxYM,1,paperclip,bookmark,1,3,2,1
71682,zLKWIxYM,1,paperclip,bobby pin,2,3,2,2
71685,zVpN53Ht,1,paperclip,Clip papers together,1,1,1,1
71686,zVpN53Ht,1,paperclip,Unclogging glue bottle,3,4,2,2
71687,zVpN53Ht,1,paperclip,Unlock doors,2,3,1,2
71688,zVpN53Ht,1,paperclip,Make a ring,2,2,2,2
71689,zVpN53Ht,1,paperclip,Fishing hook,2,3,2,3
