id,idea_content,llama33k10,for_user_id,round_id
31000,hair tie,27,2144,2
31001,to remember where you came from,575,2144,2
31002,coffee holder,294,2144,2
31003,a curtain,456,2146,2
31004,underwear,351,2146,2
31005,brush,5,2146,2
31006,a hat,159,2146,2
31007,a helicopter,162,2146,2
31008,pen,349,2146,2
31009,holder,437,2146,2
31010,a costume  stickman,237,2146,2
31011,coiled wearables,564,2146,2
31012,a ring to hold things with or carry,228,2146,2
31013,hair extensions,232,2146,2
31014,shoelaces,19,2148,2
31015,computer wire,225,2148,2
31016,jump,78,2149,2
31017,belt,13,2149,2
31018,decoration,112,2149,2
31019,prop,229,2149,2
31020,dog leash,39,2149,2
31021,hula hoop,166,2149,2
31022,seat belt,372,2149,2
31023,hair tie,27,2149,2
31024,pulley,68,2151,2
31025,shoelaces,19,2151,2
31026,belt,13,2151,2
31027,hanger,139,2151,2
31028,string,71,2151,2
31029,lasso,8,2151,2
31030,dog toy,44,2151,2
31031,cat toy,57,2151,2
31032,hair tie,27,2151,2
31033,fishing line,184,2151,2
31034,a belt,13,2152,2
31035,word art for wall,199,2152,2
31036,wreath,431,2152,2
31037,garland for tree,127,2152,2
31038,dog leash,39,2152,2
31039,place mat,489,2152,2
31040,doorbell when attached to a bell,278,2153,2
31041,unthread it so you can use the strands to make something like a weaved basket/net/hat,401,2153,2
31042,boundary divide,253,2153,2
31043,coil it to make a hat or basket,12,2153,2
31044,lever to pull/load things,276,2153,2
31045,exercise equipment,215,2153,2
31046,ladder,108,2154,2
31047,a leash,39,2154,2
31048,a noose,105,2154,2
31049,to climb,338,2154,2
31050,a swing,33,2154,2
31051,a lasso,8,2154,2
31052,a weapon,73,2154,2
31053,net,259,2154,2
31054,to make a trap,65,2154,2
31055,to make a fire,175,2154,2
31056,exercise equipment,215,2154,2
31057,bows,565,2155,2
31058,pretend its the longest noodle in the world,607,2155,2
31059,or you can use it as a jump,78,2155,2
31060,or use it to make a doll,573,2155,2
31061,knot it together to make a blanket,597,2155,2
31062,ties,117,2155,2
31063,pretend its a snake,51,2155,2
31064,pretend its a eel,463,2155,2
31065,decoration on a door,362,2155,2
31066,or decoration on a tree,127,2155,2
31067,make it a pet,405,2155,2
31068,or use it to make clothes for something,173,2155,2
31069,or decoration on the mantle,38,2155,2
31070,stairs,250,2156,2
31071,hammock,370,2156,2
31072,swing,33,2156,2
31073,braids,555,2156,2
31074,bracelet,218,2156,2
31075,hold a piñata,520,2156,2
31076,make straight lines,210,2156,2
31077,obstacle course,85,2156,2
31078,climb,183,2157,2
31079,hang flower pots,293,2157,2
31080,curl hair,150,2157,2
31081,walk a dog,548,2157,2
31082,tire swing,201,2157,2
31083,make a basket,12,2157,2
31084,create words with it,199,2157,2
31085,noose,105,2158,2
31086,belt,13,2158,2
31087,shoelace,19,2158,2
31088,swing,33,2158,2
31089,a necklace,79,2158,2
31090,making a replica of spaghetti noodle,321,2158,2
31091,binding,305,2158,2
31092,whip,60,2158,2
31093,decoration,112,2158,2
31094,replacement for a fishing line,184,2158,2
31095,hair tie,27,2158,2
31096,use it as hair extension,232,2159,2
31097,hot couture fashion,394,2159,2
31098,door stuffer,481,2159,2
31099,make furniture out of,336,2159,2
31100,I can make a swing,89,2160,2
31101,I can make shoes,506,2160,2
31102,I can make a dress,488,2160,2
31103,I can make a blanket,536,2160,2
31104,I can make a sled,482,2160,2
31105,make a bowl,88,2160,2
31106,or go fishing with the,469,2160,2
31107,I can make a hammock,84,2160,2
31108,I can make a hair bow,110,2160,2
31109,unweave a   and use it as a tool to paint with,600,2161,2
31110,coiled together to form a headpiece/mask,581,2161,2
31111,multiple knitted together to form a hanging construction/hammocks,84,2161,2
31112,basket,98,2162,2
31113,carpet,219,2162,2
31114,floss,243,2162,2
31115,paper,227,2162,2
31116,taken apart and used to make clothing,290,2162,2
31117,tracking system in order to avoid getting lost use it to anchor yourself to a post,439,2162,2
31118,exfoliate the skin,81,2162,2
31119,first aid to help compress a wound,588,2162,2
31120,light decor,310,2162,2
31121,paint brush,306,2162,2
31122,pulley,68,2163,2
31123,leash,39,2163,2
31124,belt,13,2163,2
31125,tourniquet,220,2163,2
31126,shoes,153,2163,2
31127,snare,105,2163,2
31128,hat,159,2163,2
31129,support,191,2163,2
31130,protection,111,2163,2
31131,tinder,50,2163,2
31132,leash,39,2164,2
31133,handcuffs,335,2164,2
31134,necklace,79,2164,2
31135,face exfoliator,568,2164,2
31136,hula hoop,166,2164,2
31137,dog toy,44,2164,2
31138,leash,39,2165,2
31139,belt,13,2165,2
31140,swing,33,2165,2
31141,whip,60,2165,2
31142,bind things,117,2165,2
31143,tug war,187,2165,2
31144,power lines,142,2165,2
31145,phone wire,541,2165,2
31146,frame,235,2166,2
31147,bridge,129,2166,2
31148,hat,159,2166,2
31149,bra,4,2166,2
31150,clothes hanger,74,2166,2
31151,pot holder,29,2166,2
31152,fishing pole,292,2166,2
31153,as a belt,13,2168,2
31154,as a necklace,79,2168,2
31155,fake spaghetti noodles,126,2168,2
31156,hair for your Halloween outfit,580,2168,2
31157,spider web,222,2168,2
31158,as ninja nunchucks,231,2168,2
31159,used to keep a door closed,519,2168,2
31160,climbing,183,2169,2
31161,jump,78,2169,2
31162,tying stuff together,1,2169,2
31163,shoelace,19,2170,2
31164,swing,33,2170,2
31165,hold things together,454,2170,2
31166,use it to start a fire,213,2170,2
31167,tie someone up,594,2170,2
31168,tie a gift up,121,2170,2
31169,murder weapon,584,2170,2
31170,help someone up,21,2170,2
31171,spanking someone,525,2170,2
31172,jump,78,2171,2
31173,belt,13,2171,2
31174,measuring,75,2171,2
31175,whip,60,2171,2
31176,divider,22,2171,2
31177,tug of war,187,2171,2
31178,tying stuff,1,2171,2
31179,learning knots,260,2171,2
31180,using it as an reinforce,323,2171,2
31181,as a dress,9,2174,2
31182,to tie up a criminal and have them dangling over the edge of a mountain,185,2174,2
31183,to hang a dead body,145,2174,2
31184,to catch someone trying to run away,8,2174,2
31185,use them for sexual acts,83,2174,2
31186,to play hula hoop with,55,2174,2
31187,to create a ladder to climb up and down,52,2174,2
31188,to tie dragon up,205,2174,2
31189,to set a trap up for elves in the forest,70,2174,2
31190,to choke someone from telling a secret,252,2174,2
31191,fence,189,2175,2
31192,frame,235,2175,2
31193,snake,141,2175,2
31194,bridge,129,2175,2
31195,hair,480,2175,2
31196,coil,515,2175,2
31197,swing,33,2175,2
31198,clothes,30,2175,2
31199,shirt,422,2175,2
31200,husband,477,2175,2
31201,pocketbook,378,2175,2
31202,filing cabinet,327,2175,2
31203,ladder,108,2176,2
31204,basket,98,2176,2
31205,plate,17,2176,2
31206,whip,60,2176,2
31207,stuffed snake toy,369,2176,2
31208,satchel,234,2176,2
31209,booby trap,65,2176,2
31210,grappling hook,206,2176,2
31211,belt,13,2177,2
31212,swing,33,2177,2
31213,headband,23,2177,2
31214,bra,4,2177,2
31215,to wrap around a gift,121,2177,2
31216,pet leash,39,2177,2
31217,door knocker,287,2177,2
31218,hula hoop,166,2177,2
31219,loofah,10,2177,2
31220,makeup brush,32,2177,2
31221,jumping,78,2178,2
31222,dancing,577,2178,2
31223,swing,33,2178,2
31224,painting,497,2178,2
31225,working out,296,2178,2
31226,a means to transport things,613,2178,2
31227,bungee cord,371,2178,2
31228,hair tie,27,2178,2
31229,to throw,318,2179,2
31230,to bind,117,2179,2
31231,for sailing,393,2179,2
31232,for measuring knowing length of,54,2179,2
31233,to tie a knot,117,2179,2
31234,to hang a weight,118,2179,2
31235,to use for a belt,13,2179,2
31236,to attach one item to another,117,2179,2
31237,leash,39,2180,2
31238,clothes,30,2180,2
31239,decoration,112,2180,2
31240,grappling hook,206,2180,2
31241,noose,105,2181,2
31242,shoelaces,19,2181,2
31243,tourniquet,220,2181,2
31244,hoisting,239,2181,2
31245,shoes,153,2181,2
31246,string,71,2181,2
31247,binding,305,2181,2
31248,saw,298,2181,2
31249,demolition,459,2181,2
31250,fibers for fabric,16,2181,2
31251,mechanical tendon,582,2181,2
31252,fire starter,72,2181,2
31253,to tie things together,1,2182,2
31254,to pull something heavy,2,2182,2
31255,to divide a room,253,2182,2
31256,to hang someone,145,2182,2
31257,ribbon,549,2183,2
31258,belt,13,2183,2
31259,necklace,79,2183,2
31260,bracelet,218,2183,2
31261,shoe lace,19,2183,2
31262,swing,33,2184,2
31263,a lasso,8,2184,2
31264,tie things from cars,207,2184,2
31265,puppet,317,2184,2
31266,instrument,383,2184,2
31267,vehicle,113,2184,2
31268,cobweb,265,2184,2
31269,giant worm,190,2184,2
31270,safety harness,411,2184,2
31271,g string,58,2185,2
31272,tooth flosser,307,2185,2
31273,booby trap,65,2185,2
31274,cheese string,551,2185,2
31275,door opener,314,2185,2
31276,get in between the toes,509,2185,2
31277,butt wiper,545,2185,2
31278,pass messages,449,2185,2
31279,curtains,456,2186,2
31280,swing,33,2186,2
31281,a wig,165,2186,2
31282,a wall,538,2186,2
31283,human sized web,332,2186,2
31284,a bowl,583,2186,2
31285,package stuffing,137,2186,2
31286,ladder,108,2187,2
31287,strap,596,2187,2
31288,trap,65,2187,2
31289,swing,33,2187,2
31290,communication system,224,2187,2
31291,flooring,508,2188,2
31292,swinging bridge,406,2188,2
31293,circular rug,125,2188,2
31294,abstract coat hanger,123,2188,2
31295,hanging shelving,212,2188,2
31296,see through wall,381,2188,2
31297,a scarf,277,2189,2
31298,a snake to scare people with,586,2189,2
31299,a new potholder,29,2189,2
31300,cover it in peanut butter  a treat for squirrels,144,2189,2
31301,new handles on a bike,128,2189,2
31302,macrame owl,300,2189,2
31303,a teething toy,624,2189,2
31304,belt,13,2190,2
31305,hair,480,2190,2
31306,swing,33,2190,2
31307,necklace,79,2190,2
31308,shirt,422,2190,2
31309,pasta,561,2190,2
31310,an impromptu belt,13,2191,2
31311,combining   to make a massive jump    up to 15 people could jump at once,345,2191,2
31312,unraveling  using the material to weave into something else,401,2191,2
31313,a fuse,289,2192,2
31314,corset tie,313,2192,2
31315,hair tie,27,2192,2
