id,for_user_id,round_id,item,idea_content,rater1,rater2,rater3
11646,122,1,brick,A could be used as a weight to gain arm  muscles,1,2,1
11647,122,1,brick,You could make a chair or a bench out of,1,1,1
11648,122,1,brick,You  could build a desk or a table,1,1,2
11649,122,1,brick,door,1,1,1
11650,123,1,brick,hit some one,1,1,1
11651,123,1,brick,hold,1,1,1
11652,123,1,brick,support,1,1,1
11653,123,1,brick,steps,1,1,1
11654,123,1,brick,decoration,1,1,2
11655,123,1,brick,to cook,1,1,2
11656,123,1,brick,to open holes,1,1,2
11657,123,1,brick,to write (use to corner),3,2,2
11658,123,1,brick,to make little rocks,1,1,2
11659,123,1,brick,a frame,2,2,2
11660,123,1,brick,pillow,1,1,2
11661,123,1,brick,to exercises (weights),1,1,1
11662,123,1,brick,door holder,1,1,1
11663,123,1,brick,the save base during a game,2,1,2
11664,123,1,brick,hunting tool.,1,1,1
11665,123,1,brick,a canvas,1,2,2
11666,123,1,brick,ball,1,1,2
11667,123,1,brick,seat,1,1,1
11668,123,1,brick,can be use to enter places,1,1,2
11669,123,1,brick,present,1,1,2
11670,123,1,brick,instrument,3,2,2
11671,124,1,brick,paper weight,1,1,1
11672,124,1,brick,to sharpen tools,2,1,2
11673,124,1,brick,to hit someone in the head,1,1,1
11674,124,1,brick,as a weight to keep balloons from flying away,1,1,2
11675,124,1,brick,a can be used in an art gallery as an art structure,1,1,2
11676,124,1,brick,a can be used to play with in a game of toss,1,1,2
11677,124,1,brick,can be used to break windows if you were locked out of the house and needed a way to get in  break the window with the,1,1,1
11678,124,1,brick,to scratch the car of someone that you do not like,1,1,2
11679,124,1,brick,to file a chipped nail  someone could rub their nail against the to even out the edge of the nail,3,2,2
11680,124,1,brick,wear a on your head  so it seems as some kind of hat,1,2,2
11681,124,1,brick,"pretend the is a microphone and sing into the ""microphone"" in a game or karaoke with friends",2,2,3
11682,125,1,brick,paperweight,1,1,1
11683,125,1,brick,weapon,1,1,2
11684,125,1,brick,building,1,1,1
11685,125,1,brick,weight for lifting,1,1,2
11686,125,1,brick,to drop on the other side of a catapult to launch something else,1,1,2
11687,125,1,brick,a like the blackberry game,1,2,1
11688,125,1,brick,are in Tetris,1,1,2
11689,125,1,brick,like in basketball,1,1,2
11690,125,1,brick,"as in ""Tamblyn"" from the movie ""Anchorman""",2,1,3
11691,125,1,brick,"you could use it as an insult  as in ""you're as dumb as talking to a""",1,2,2
11692,125,1,brick,you could use it as self defense,1,1,2
11693,125,1,brick,to keep a car from rolling,1,1,1
11694,125,1,brick,to keep anything from rolling really,1,1,1
11695,125,1,brick,you could use it to stand on to see over something,1,1,3
11696,125,1,brick,you could use it to break something,1,1,1
11697,125,1,brick,you could use it to weigh down the gas pedal as you are driving a car off a ledge to dispose of unwanted or incriminating evidence,1,1,4
11698,125,1,brick,target practice,2,1,2
11699,125,1,brick,gun range,2,1,1
11700,125,1,brick,you could use them to outline a walkway,1,1,1
11701,125,1,brick,you could draw a face on it and make an imaginary friend,1,2,3
11702,125,1,brick,that allows for all sorts of possibilities  you could buy ice cream with the,2,2,2
11703,125,1,brick,you could ride bikes with the,1,1,2
11704,125,1,brick,you could watch movies with the,1,1,2
11705,125,1,brick,you could be incredibly lonely...with the,1,1,3
11706,125,1,brick,"you could pull a ""Carrot top"" and use the as a pun in some really corny outdated joke",2,1,3
11707,125,1,brick,"you could use it in the saying ""oh my god he just a",1,1,2
11708,125,1,brick,it hit him like a ton of is another good one,1,1,3
11709,125,1,brick,you could play catch with the,1,1,2
11710,126,1,brick,hitting someone with it,1,1,1
11711,126,1,brick,build a wall,1,1,1
11712,126,1,brick,build a castle,1,1,1
11713,126,1,brick,build a bench,1,1,2
11714,126,1,brick,building a playpen,1,1,2
11715,126,1,brick,build frame for a canvas,2,2,3
11716,127,1,brick,Use it as a home for ants,2,2,3
11717,127,1,brick,use it as a seat,1,1,1
11718,127,1,brick,carry it as a weapon,1,1,1
11719,127,1,brick,gut it out and make a purse out of it,3,3,4
11720,127,1,brick,use it for a tire stopper,1,1,1
11721,127,1,brick,use it to even out a wobbly table,2,1,2
11722,127,1,brick,use it as a paperweight,1,1,1
11723,127,1,brick,use it as a book holder,2,1,2
11724,127,1,brick,hide a hidden camera inside of it,2,2,5
11725,127,1,brick,use it as a pillow,1,1,2
11726,127,1,brick,carry it as a good luck charm,1,2,2
11727,127,1,brick,decorate it and use it in your home,1,1,2
11728,127,1,brick,play a real game of breaker,2,1,2
11729,127,1,brick,break up the and create jewelry out of it,2,1,3
11730,128,1,brick,Paper weight,1,1,1
11731,128,1,brick,Pet rock,1,1,2
11732,128,1,brick,Use as a color sample,1,2,2
11733,128,1,brick,Loads of amounts of can be used to put out forest fires,1,3,3
11734,128,1,brick,Could be used to represent a skyscraper for an ant hill,2,4,4
11735,128,1,brick,You can use to exterminate all honey badgers,1,2,4
11736,128,1,brick,you can break the up and make stepping stones out of the chunks of,2,2,3
11737,128,1,brick,You could drill a hole in one and wear it as a decorative necklace,2,2,3
11738,128,1,brick,You and your buddies can get a pickup truck full of and throw them at mailboxes,1,1,2
11739,129,1,brick,art,1,1,2
11740,129,1,brick,use it to break things,1,1,1
11741,129,1,brick,make a toy out of it.,1,1,2
11742,129,1,brick,a friend of mine used some to raise his bed.,1,1,2
11743,129,1,brick,can be used as chalk on concrete.,3,2,3
11744,129,1,brick,door stopper,1,1,1
11745,129,1,brick,weapon,1,1,2
11746,130,1,brick,ladder,1,1,1
11747,130,1,brick,weapon,1,1,2
11748,130,1,brick,door stopper,1,1,1
11749,130,1,brick,to hold something down,1,1,1
11750,130,1,brick,building,1,1,1
11751,130,1,brick,to write... the reddish color will allow u 2 write,3,2,2
11752,130,1,brick,put it on top of your head to practice balance,1,1,2
11753,130,1,brick,decoration,1,1,2
11754,130,1,brick,to break into your car windows if u lock your keys in there,1,1,1
11755,130,1,brick,as a hammer,1,1,1
11756,131,1,brick,throwing,1,1,1
11757,131,1,brick,building,1,1,1
11758,131,1,brick,fire pit,1,1,1
11759,131,1,brick,fence,1,1,1
11760,131,1,brick,walkways,1,1,1
11761,131,1,brick,road,1,1,1
11762,131,1,brick,wall,1,1,1
11763,131,1,brick,building a dam,1,1,1
11764,131,1,brick,to make steps,1,1,1
11765,131,1,brick,steps,1,1,1
11766,132,1,brick,You can use a for a flower pot  cut around inside it and put soil in it.,4,3,4
11767,132,1,brick,A weight in your bookbag so there is more weight and its almost a workout,1,1,3
11768,132,1,brick,You can play extreme catch with it,1,1,2
11769,132,1,brick,painting the could be a fun arts and crafts activity,1,1,2
11770,132,1,brick,put it at your door to keep it open,1,1,1
11771,132,1,brick,Throw it in the swimming pool and playing diving games to see who can go get it,3,1,2
11772,132,1,brick,throw it at a bee hive...then run as fast as you can,1,2,3
11773,132,1,brick,could use it as a dumbbell and workout with it,1,1,1
11774,132,1,brick,Use it as a letter of some sort  put it at someone doorstep with a note attached to it,1,2,3
11775,132,1,brick,stand on it with one foot and better your balance,2,1,2
11776,132,1,brick,tombstone,2,1,1
11777,132,1,brick,imaginary friend/pet,1,1,2
11778,132,1,brick,something to jump over with a skateboard  scooter  etc.,1,1,2
11779,132,1,brick,get a lot of other and put the one in with them and build a house,1,1,1
11780,133,1,brick,Trebuchet Counterweight,1,1,3
11781,133,1,brick,Anchor for small object,1,1,2
11782,133,1,brick,Trebuchet projectile,1,1,3
11783,133,1,brick,sanding block,2,2,2
11784,133,1,brick,heat barrier,1,2,3
11785,133,1,brick,walkway crush and run gravel,3,2,2
11786,133,1,brick,pencil holder,4,2,3
11787,133,1,brick,hide a key,2,1,3
11788,133,1,brick,time capsule,2,2,3
11789,133,1,brick,walkway material,1,1,1
11790,133,1,brick,table,1,1,1
11791,133,1,brick,pummel,1,1,1
11792,133,1,brick,cage,1,1,2
11793,133,1,brick,trap,1,1,1
11794,133,1,brick,artwork,1,1,2
11795,133,1,brick,sculpture,1,1,2
11796,133,1,brick,umbrella stand,4,1,3
11797,133,1,brick,forge,1,1,1
11798,133,1,brick,breaking and entering,1,1,1
11799,133,1,brick,hammer,1,1,1
11800,133,1,brick,mace,1,1,1
11801,133,1,brick,flail,1,1,1
11802,134,1,brick,Drop a off a building and see which one is the strongest by seeing which one of the held together better,1,2,3
11803,134,1,brick,weights to help you train for a sport,1,1,2
11804,134,1,brick,sculptures,1,1,1
11805,134,1,brick,Brickball  just like baseball but with a not a ball,1,1,2
11806,134,1,brick,traps  if someone breaks in your house a will fall on the criminal and knock he or she out until authorities arrive,1,1,3
11807,134,1,brick,everyone throws a up and watch it hit the ground  the biggest hole in the ground wins,1,1,3
